Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2014,2014,t,29500,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2014,2014,t,2854,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2015,2015,t,0,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2015,2015,t,29500,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2015,2015,t,2854,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2016,2016,t,0,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2016,2016,t,29500,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2016,2016,t,2854,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2017,2017,t,0,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2017,2017,t,25278,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2017,2017,t,0,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2018,2018,t,3228,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2018,2018,t,50673,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2018,2018,t,754,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2019,2019,t,5123,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2019,2019,t,50065,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2019,2019,t,484,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2020,2020,t,9019,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2020,2020,t,46741,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2020,2020,t,2456,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2021,2021,t,6584,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2021,2021,t,33975,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2021,2021,t,326,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5510,Production,1876,Paper and paperboard,2022,2022,t,11592,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5610,Import Quantity,1876,Paper and paperboard,2022,2022,t,35928,E,Estimated value,
FO,Forestry Production and Trade,8,Albania,5910,Export Quantity,1876,Paper and paperboard,2022,2022,t,52,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2006,2006,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2006,2006,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2007,2007,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2007,2007,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2008,2008,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2008,2008,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2009,2009,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2009,2009,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2009,2009,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2010,2010,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2010,2010,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2010,2010,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2011,2011,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2011,2011,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2011,2011,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2012,2012,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2012,2012,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2012,2012,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2013,2013,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2013,2013,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2013,2013,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2014,2014,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2014,2014,m3,2696,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2014,2014,m3,112,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2015,2015,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2015,2015,m3,2880,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2015,2015,m3,520,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2016,2016,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2016,2016,m3,2456,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2016,2016,m3,213,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2017,2017,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2017,2017,m3,3764,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2017,2017,m3,381,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2018,2018,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2018,2018,m3,3740,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2018,2018,m3,747,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2019,2019,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2019,2019,m3,3512,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2019,2019,m3,2571,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2020,2020,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2020,2020,m3,3428,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2020,2020,m3,1788,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2021,2021,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2021,2021,m3,3428,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2021,2021,m3,1788,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1861,Roundwood,2022,2022,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1861,Roundwood,2022,2022,m3,3954,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1861,Roundwood,2022,2022,m3,2330,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2006,2006,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2006,2006,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2007,2007,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2007,2007,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2008,2008,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2008,2008,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2009,2009,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2009,2009,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2009,2009,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2010,2010,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2010,2010,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2010,2010,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2011,2011,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2011,2011,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2011,2011,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2012,2012,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2012,2012,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2012,2012,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2013,2013,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2013,2013,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2013,2013,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2014,2014,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2014,2014,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2014,2014,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2015,2015,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2015,2015,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2015,2015,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2016,2016,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2016,2016,m3,2440,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1864,Wood fuel,2016,2016,m3,40,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2017,2017,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2017,2017,m3,3092,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2018,2018,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2018,2018,m3,3431,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2019,2019,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2019,2019,m3,3409,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2020,2020,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2020,2020,m3,3418,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2021,2021,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2021,2021,m3,3418,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1864,Wood fuel,2022,2022,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1864,Wood fuel,2022,2022,m3,3927,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2006,2006,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2006,2006,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2007,2007,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2007,2007,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2008,2008,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2008,2008,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2009,2009,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2009,2009,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2010,2010,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2010,2010,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2011,2011,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2011,2011,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2012,2012,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2012,2012,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2013,2013,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2013,2013,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2014,2014,m3,10025,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2014,2014,m3,195,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1872,Sawnwood,2015,2015,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2015,2015,m3,2243,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2015,2015,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1872,Sawnwood,2016,2016,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2016,2016,m3,2092,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2016,2016,m3,7,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1872,Sawnwood,2017,2017,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2017,2017,m3,3641,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2017,2017,m3,19,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1872,Sawnwood,2018,2018,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2018,2018,m3,6235,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2018,2018,m3,30,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1872,Sawnwood,2019,2019,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2019,2019,m3,9734,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2019,2019,m3,37,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5516,Production,1872,Sawnwood,2020,2020,m3,0,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5616,Import Quantity,1872,Sawnwood,2020,2020,m3,2908,E,Estimated value,
FO,Forestry Production and Trade,20,Andorra,5916,Export Quantity,1872,Sawnwood,2020,2020,m3,80,E,Estimated value,
